Year,Season,Area,Production,Crop_yield,crop_type,district,year,T2M_MAX,T2M,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,NDVI,EVI,NDWI
2019,Rabi,3769,7266,1.93,Peas & beans (Pulses),Damoh,2019.0,27.56566666666665,18.042500000000008,10.677916666666665,9.85,16.005833333333324,0.4416587332717005,0.4198991392392072,0.0156003766150689
2020,Rabi,9628,11554,1.2,Peas & beans (Pulses),Datia,2020.0,24.14090909090908,16.73975206611571,10.684876033057852,49.61,12.663884297520667,0.398774226346609,0.0194932246917638,0.0564968460200318
2021,Rabi,20032,16466,0.82,Peas & beans (Pulses),Datia,2021.0,27.918666666666663,19.226999999999997,11.920833333333336,33.82,13.831333333333337,0.4014980870661089,0.3736754363575533,0.1078460001301361
2022,Rabi,16106,25609,1.59,Peas & beans (Pulses),Datia,2022.0,24.28716666666667,16.395333333333344,9.925916666666671,60.79999999999999,13.500166666666663,0.3107709210244441,0.3352389825472671,0.0789076498597278
2018,Rabi,178,105,0.59,Peas & beans (Pulses),Datia,2018.0,28.901016949152535,19.39525423728813,11.336610169491523,2.99,15.557457627118644,0.4452319670955628,7.7632768550491935,0.1097694238376964
2019,Rabi,179,113,0.63,Peas & beans (Pulses),Datia,2019.0,25.478083333333323,16.927749999999996,10.056833333333334,22.66,14.229666666666672,0.4547489479054916,1.393637074643287,0.0920684127436612
2020,Rabi,218,180,0.83,Peas & beans (Pulses),Dewas,2020.0,25.41719008264463,17.778181818181828,11.45809917355372,19.85,15.236859504132232,0.4660698900492336,0.5346554942275135,0.077993182855306
2021,Rabi,29,23,0.79,Peas & beans (Pulses),Dewas,2021.0,28.573583333333357,19.829166666666676,12.69891666666666,17.63,15.943583333333333,0.4119324490077071,1.983093353260472,0.0974289399827847
2022,Rabi,132,109,0.83,Peas & beans (Pulses),Dewas,2022.0,25.88533333333333,17.980666666666664,11.27208333333333,36.62,15.671999999999995,0.3275887289399143,0.2296841973341298,0.0938884958177074
2018,Rabi,4254,2483,0.58,Peas & beans (Pulses),Dewas,2018.0,30.188135593220338,20.98237288135593,13.178135593220343,5.01,17.470338983050844,0.4281496024165104,1.253689656714941,0.1015544120200657
2019,Rabi,3022,2733,0.9,Peas & beans (Pulses),Dewas,2019.0,28.739249999999995,19.383750000000013,11.463083333333334,1.41,16.609416666666668,0.5219508184773309,1.299460126092088,0.1371026929540526
2020,Rabi,3160,2614,0.83,Peas & beans (Pulses),Dhar,2020.0,27.27595041322315,19.541735537190085,13.175537190082643,8.12,15.272727272727266,0.4208527628724928,0.3205812465407259,0.0807005443470378
2021,Rabi,2135,1089,0.51,Peas & beans (Pulses),Dhar,2021.0,30.158916666666677,21.366750000000003,14.170916666666672,13.2,15.80591666666667,0.3778167407840825,2.8841288977978654,0.0934429239849848
2022,Rabi,1721,1229,0.71,Peas & beans (Pulses),Dhar,2022.0,27.599916666666655,19.514083333333332,12.886750000000006,33.900000000000006,15.501833333333328,0.2947006553438626,1.6928765299525983,0.0775584558807164
2018,Rabi,3831,2196,0.57,Peas & beans (Pulses),Dhar,2018.0,31.663898305084743,22.54593220338983,14.57288135593221,0.0,17.278813559322035,0.3973298891685761,4.328576275469871,0.1019620617648392
2019,Rabi,4166,2895,0.69,Peas & beans (Pulses),Dhar,2019.0,30.26499999999999,20.921333333333333,13.028916666666666,0.79,16.595083333333335,0.4498877099837853,-14.41279751882017,0.1059005230552184
2020,Rabi,3802,3707,0.98,Peas & beans (Pulses),Dindori,2020.0,22.982396694214863,15.489421487603307,9.759338842975204,120.21000000000004,14.999669421487596,0.4684748875385878,0.1136598236946517,0.0266448630250185
2021,Rabi,2866,2046,0.71,Peas & beans (Pulses),Dindori,2021.0,26.01383333333334,17.748416666666667,11.636416666666666,44.96000000000001,16.02091666666666,0.3935601915410663,0.6751381728336778,0.0230814338113205
2022,Rabi,3394,2423,0.71,Peas & beans (Pulses),Dindori,2022.0,24.08575,16.114416666666667,9.96,113.51999999999995,15.44041666666666,0.2876874990243553,0.7789290756907985,0.0376402138774002
2018,Rabi,67,87,1.3,Peas & beans (Pulses),Dindori,2018.0,27.96033898305085,18.75762711864406,11.90457627118644,20.84,17.759491525423726,0.4108428311413355,0.181872752544483,0.0008143465804485
2019,Rabi,126,168,1.33,Peas & beans (Pulses),Dindori,2019.0,26.262666666666664,17.291000000000004,10.64925,65.85,15.927833333333329,0.5059290809807472,-1.339273280722942,0.0654395102000546
2020,Rabi,229,227,0.99,Peas & beans (Pulses),Guna,2020.0,23.784628099173556,16.37363636363636,10.370330578512393,38.81,14.667933884297518,0.4542442563974381,0.1158108699445829,0.0710169009698838
2021,Rabi,226,204,0.9,Peas & beans (Pulses),Guna,2021.0,27.54425,18.68341666666668,11.506166666666662,81.97000000000001,15.31558333333333,0.409725217604011,0.3665091261824436,0.096734228135401
2022,Rabi,204,180,0.88,Peas & beans (Pulses),Guna,2022.0,25.041833333333333,16.780000000000005,10.082916666666671,58.48999999999999,15.027750000000005,0.304989359146845,0.2345700899211921,0.0659406539613947
2018,Rabi,2293,1238,0.54,Peas & beans (Pulses),Guna,2018.0,28.94627118644068,19.7122033898305,12.065762711864403,4.58,17.07186440677966,0.4903133642382167,-0.6462727090242876,0.1317312228315161
2019,Rabi,2239,1322,0.59,Peas & beans (Pulses),Guna,2019.0,26.859666666666666,17.47933333333333,10.04591666666667,9.15,16.000916666666665,0.4768279741064544,-0.4905924306620697,0.0888506230176422
2020,Rabi,2568,3570,1.39,Peas & beans (Pulses),Gwalior,2020.0,24.825454545454544,17.0801652892562,10.96512396694215,35.18999999999999,12.038016528925615,0.3676817587341959,1.001013028023655,-0.0001228656717825
2021,Rabi,1939,1276,0.66,Peas & beans (Pulses),Gwalior,2021.0,27.59241666666665,18.933250000000005,11.825583333333332,57.19,13.323500000000005,0.3730028214330745,-0.1721913017684834,0.0474355440335344
2022,Rabi,1126,1158,1.03,Peas & beans (Pulses),Gwalior,2022.0,25.273750000000003,16.937666666666665,10.384166666666664,48.86,12.675333333333333,0.2888599757063168,0.0446343899086871,0.0309430984392515
2020,Rabi,19,18,0.95,Peas & beans (Pulses),Harda,2020.0,27.51834710743801,20.03661157024793,13.661074380165292,39.89000000000001,15.242314049586778,0.4797264759450063,-0.6121081452613574,0.0989356481221059
2021,Rabi,9,890,98.89,Peas & beans (Pulses),Harda,2021.0,30.751833333333344,21.99308333333333,14.742416666666667,20.99,15.920083333333336,0.4443043088028584,0.6098175648461639,0.1106882352615504
2022,Rabi,29,17,0.59,Peas & beans (Pulses),Harda,2022.0,27.93241666666667,20.053249999999995,13.369166666666668,33.47,15.602249999999994,0.3202273773033762,-5.290678631735962,0.088392417247418
2018,Rabi,60,29,0.48,Peas & beans (Pulses),Harda,2018.0,31.99661016949152,22.83423728813559,14.750169491525424,7.26,17.51983050847457,0.5710563762327749,0.4319449197701802,0.2130421585121769
2019,Rabi,39,20,0.51,Peas & beans (Pulses),Harda,2019.0,30.76891666666667,21.408416666666675,13.501083333333328,6.0,16.59175,0.5444515566872765,0.5885788721580874,0.1639865240346672
2020,Rabi,33,41,1.24,Peas & beans (Pulses),Hoshangabad,2020.0,26.45661157024792,19.02867768595042,13.044214876033063,38.8,15.134049586776856,0.4915523729712994,-1.1401137414794866,0.111003670636751
2021,Rabi,14,1450,103.57,Peas & beans (Pulses),Hoshangabad,2021.0,29.42983333333335,20.9065,14.141333333333336,15.39,16.166749999999997,0.4290942740329664,0.4235962518994575,0.1139711817188918
2022,Rabi,22,13,0.59,Peas & beans (Pulses),Hoshangabad,2022.0,27.150250000000003,19.21816666666666,12.8405,36.77999999999998,15.54591666666666,0.3146899512837433,0.4979019139005732,0.0826692181413305
2018,Rabi,450,179,0.4,Peas & beans (Pulses),Hoshangabad,2018.0,30.41118644067797,21.76067796610169,14.482881355932202,10.84,17.77813559322034,0.5352316821031312,0.0146385671269707,0.1586072495780952
2019,Rabi,406,175,0.43,Peas & beans (Pulses),Hoshangabad,2019.0,29.339166666666674,20.36925,13.064083333333334,6.609999999999999,16.44425,0.514030045505058,3.2075228980046857,0.1372184989023603
2020,Rabi,736,685,0.93,Peas & beans (Pulses),Indore,2020.0,26.478677685950416,18.926198347107444,12.569008264462806,12.14,15.272727272727266,0.4762490975991812,-0.3601458398677798,0.1256678151858913
2021,Rabi,304,203,0.67,Peas & beans (Pulses),Indore,2021.0,29.427416666666677,20.741666666666664,13.547499999999996,16.41,15.80591666666667,0.3966345762627824,5.48793976939633,0.1184034755320565
2022,Rabi,284,218,0.77,Peas & beans (Pulses),Indore,2022.0,26.691499999999994,18.89074999999999,12.2895,34.37,15.501833333333328,0.3208069414056409,-0.011836148168314,0.1082433836573655
2018,Rabi,4630,6326,1.37,Peas & beans (Pulses),Indore,2018.0,31.26338983050847,22.058135593220342,13.941016949152544,0.46,17.278813559322035,0.4903530743179034,0.4015553335103752,0.1771890929291491
2019,Rabi,2155,2944,1.37,Peas & beans (Pulses),Indore,2019.0,29.787416666666665,20.492249999999995,12.539083333333336,0.8800000000000001,16.595083333333335,0.5016439280870139,-0.02491714115429,0.1591090510792266
2020,Rabi,4186,5903,1.41,Peas & beans (Pulses),Jabalpur,2020.0,24.676446280991733,17.04867768595042,10.954545454545451,71.87,14.817190082644624,0.4617077514828827,0.502016837026222,0.0897194019773228
2021,Rabi,13279,14474,1.09,Peas & beans (Pulses),Jabalpur,2021.0,27.726,19.071666666666665,12.068000000000003,28.790000000000003,15.65933333333333,0.3904972117917095,0.3918222075005715,0.0836670086201339
2022,Rabi,18609,23969,1.29,Peas & beans (Pulses),Jabalpur,2022.0,26.66241666666667,17.92124999999999,11.051666666666664,73.95,15.261583333333334,0.2990529723904526,-0.0158340894831891,0.0702572968048878
2018,Rabi,141,81,0.57,Peas & beans (Pulses),Jabalpur,2018.0,29.62440677966102,20.211016949152548,12.595254237288136,28.520000000000003,17.461016949152544,0.45557515036425,1.475501674656071,0.0944865122612429
2019,Rabi,103,79,0.77,Peas & beans (Pulses),Jabalpur,2019.0,28.238499999999988,18.71583333333334,11.315833333333336,28.68,16.005833333333324,0.4727994995913846,3.1782570983690386,0.1071849237673225
2020,Rabi,169,160,0.95,Peas & beans (Pulses),Jhabua,2020.0,28.008099173553724,20.12917355371901,13.750247933884298,7.619999999999999,15.440165289256194,0.384163269767656,1.4447985549704427,-0.0082442034048787
2021,Rabi,54,37,0.69,Peas & beans (Pulses),Jhabua,2021.0,30.669500000000006,21.820500000000006,14.716749999999992,12.81,15.85258333333334,0.3633431730479134,1.3982497741704996,0.026776631266186
2022,Rabi,130,89,0.68,Peas & beans (Pulses),Jhabua,2022.0,28.122166666666672,19.96791666666668,13.39075,32.010000000000005,15.567083333333333,0.2590794254316516,0.6647192190486517,0.0118731286818749
2018,Rabi,547,691,1.26,Peas & beans (Pulses),Jhabua,2018.0,32.08728813559323,22.94542372881356,15.09728813559322,0.0,17.33491525423729,0.3384222463451999,1.0128470217208694,0.0043783592391921
2019,Rabi,158,199,1.26,Peas & beans (Pulses),Jhabua,2019.0,30.728666666666676,21.309083333333334,13.57816666666667,0.47,16.661916666666663,0.3976178070482558,10.039994416935668,0.0168764782575944
2020,Rabi,297,347,1.17,Peas & beans (Pulses),Katni,2020.0,24.082975206611565,16.482479338842978,10.5902479338843,78.9,14.65487603305785,0.4413469028459565,0.3942647543833683,0.0329519821407108
2021,Rabi,185,181,0.98,Peas & beans (Pulses),Katni,2021.0,27.52825000000001,18.92558333333333,12.216666666666663,29.4,15.401166666666663,0.3749720988991349,-0.4968158870807981,0.0391338708002838
2022,Rabi,258,331,1.28,Peas & beans (Pulses),Katni,2022.0,26.05049999999999,17.273916666666672,10.554166666666664,74.63000000000001,15.003833333333334,0.2971657692643214,0.8627365749965652,0.0423002953649969
2018,Rabi,179,66,0.37,Peas & beans (Pulses),Katni,2018.0,29.12457627118644,19.831186440677968,12.472203389830504,21.92,17.262203389830503,0.4284545772527843,0.2792242112455069,0.0317614512615765
2019,Rabi,142,50,0.35,Peas & beans (Pulses),Katni,2019.0,27.47091666666667,18.20258333333333,11.203749999999996,36.20000000000001,15.744583333333331,0.4888693594482514,-0.5456563416397808,0.0817530266271995
2020,Rabi,5225,1829,0.35,Peas & beans (Pulses),Mandla,2020.0,24.560495867768587,16.938181818181814,10.87735537190082,125.20000000000005,14.98338842975207,0.4559334333346146,0.2389415105451151,0.0213315523954027
2021,Rabi,4924,2757,0.56,Peas & beans (Pulses),Mandla,2021.0,27.496666666666638,18.956000000000003,12.276833333333332,42.67,16.01791666666666,0.38412432305789,1.1105103259352735,0.0218248963513387
2022,Rabi,4410,2469,0.56,Peas & beans (Pulses),Mandla,2022.0,26.00975,17.789499999999993,11.295333333333334,108.43000000000004,15.377416666666663,0.2741810595028449,0.3281291663362733,0.0251668615629139
2018,Rabi,322,156,0.48,Peas & beans (Pulses),Mandla,2018.0,29.265932203389838,19.90627118644067,12.572711864406775,30.86,17.70915254237288,0.3845995995029139,1.1244260241566368,-0.0090265507550999
2019,Rabi,367,216,0.59,Peas & beans (Pulses),Mandla,2019.0,27.971833333333333,18.761000000000003,11.656666666666668,62.03,15.938833333333337,0.4730112740628962,2.168732943898466,0.053665927317639
2020,Rabi,654,632,0.97,Peas & beans (Pulses),Mandsaur,2020.0,25.143801652892567,17.358099173553715,11.146363636363636,18.379999999999995,14.77330578512396,0.3617353216325011,1.3675297184643955,0.1138274019914094
2021,Rabi,1256,749,0.6,Peas & beans (Pulses),Mandsaur,2021.0,29.008749999999985,19.84058333333333,12.569000000000006,26.67,15.22958333333334,0.3825571563734379,0.0512053828196401,0.1601215539391332
2022,Rabi,307,214,0.7,Peas & beans (Pulses),Mandsaur,2022.0,25.949,17.752,11.065750000000005,46.53,14.947583333333338,0.290577366423881,0.2111544829961568,0.1059012425725015
2018,Rabi,313,222,0.71,Peas & beans (Pulses),Mandsaur,2018.0,29.778474576271183,20.562542372881357,12.869322033898309,0.23,17.123389830508476,0.5103595818678932,-7.01155532925304,0.2206864944627257
2019,Rabi,195,184,0.94,Peas & beans (Pulses),Mandsaur,2019.0,28.227250000000016,18.686916666666665,10.889749999999996,5.68,15.983416666666663,0.3884041877442985,1.0257331958973874,0.1644831984842583
2020,Rabi,283,347,1.23,Peas & beans (Pulses),Morena,2020.0,24.401239669421496,16.853388429752073,10.582314049586778,45.51,13.180413223140487,0.4022803465173666,1.6135432341978295,0.081828741118696
2021,Rabi,152,137,0.9,Peas & beans (Pulses),Morena,2021.0,27.3975,18.69016666666666,11.439333333333328,45.71,14.491916666666665,0.3892179033514934,-0.0173798814336975,0.1058890090809798
2022,Rabi,139,117,0.84,Peas & beans (Pulses),Morena,2022.0,24.827749999999995,16.670416666666668,10.126833333333336,62.510000000000005,13.662583333333329,0.3099585835722989,0.3204784102141755,0.0767985316886501
2018,Rabi,894,905,1.01,Peas & beans (Pulses),Morena,2018.0,28.43186440677966,18.837118644067797,10.771525423728812,2.21,15.95593220338983,0.4425670716042702,-1.2949041736829854,0.1472644144360449
2019,Rabi,613,644,1.05,Peas & beans (Pulses),Morena,2019.0,25.727166666666665,16.88325,9.951583333333335,21.2,14.663333333333336,0.4497721543458422,0.5524958643616825,0.1034463523564711
2020,Rabi,204,184,0.9,Peas & beans (Pulses),Neemuch,2020.0,24.23644628099173,16.956033057851243,11.076942148760336,21.680000000000003,14.77330578512396,0.3520225469531545,0.41514800009844,-0.0058227201156292
2021,Rabi,80,68,0.85,Peas & beans (Pulses),Neemuch,2021.0,28.04591666666668,19.244,12.291666666666666,24.84,15.22958333333334,0.37886830168217,4.511999126074341,0.0628231788134824
2022,Rabi,131,111,0.85,Peas & beans (Pulses),Neemuch,2022.0,24.7725,17.186333333333337,10.910249999999992,77.02000000000001,14.947583333333338,0.2811967115306489,1.0056827764662732,0.0276004496138985
2019,Rabi,444,550,1.24,Peas & beans (Pulses),Neemuch,2019.0,27.09500000000001,18.087166666666665,10.70991666666666,8.309999999999999,15.983416666666663,0.3889244711574238,0.8523801546994891,0.0366463764649332
2020,Rabi,1043,1076,1.03,Peas & beans (Pulses),Neemuch,2020.0,24.23644628099173,16.956033057851243,11.076942148760336,21.680000000000003,14.77330578512396,0.3520225469531545,0.41514800009844,-0.0058227201156292
2020,Rabi,422,539,1.28,Peas & beans (Pulses),Panna,2020.0,22.801322314049585,15.950661157024792,10.46752066115702,60.61999999999998,14.24090909090909,0.4033810887670479,-0.1153872697762107,-0.0364237456564866
2021,Rabi,2050,1743,0.85,Peas & beans (Pulses),Panna,2021.0,27.03383333333334,18.753833333333333,11.720666666666668,27.52,14.93525,0.3635240578158328,-0.8453013106679504,-0.0095911973413971
2022,Rabi,4659,4892,1.05,Peas & beans (Pulses),Panna,2022.0,24.47433333333333,16.388166666666667,9.99016666666666,78.97000000000001,14.62883333333333,0.2824854066121339,-0.5555654058013704,0.005082770378724
2018,Rabi,583,502,0.86,Peas & beans (Pulses),Panna,2018.0,28.83203389830509,19.737796610169497,12.05186440677966,14.81,16.784237288135596,0.3852964984523099,0.2833004784799396,-0.0266376439745604
2019,Rabi,681,517,0.76,Peas & beans (Pulses),Panna,2019.0,26.21816666666667,17.48116666666667,10.690583333333334,19.56,15.304499999999994,0.4483538106786834,0.3554709366309191,-0.0031023859708733
2020,Rabi,272,242,0.89,Peas & beans (Pulses),Raisen,2020.0,24.97123966942149,17.089421487603303,10.754049586776862,26.489999999999995,14.946942148760328,0.4375900826833773,0.3629646314364516,0.055103989477994
2021,Rabi,110,80,0.73,Peas & beans (Pulses),Raisen,2021.0,28.465916666666672,19.363916666666658,12.068666666666672,29.74000000000001,15.63225,0.3957902467499483,0.7066011840778876,0.0713725837297349
2022,Rabi,148,140,0.95,Peas & beans (Pulses),Raisen,2022.0,26.00200000000001,17.47066666666667,10.45716666666667,47.1,15.444583333333336,0.295733712295453,-0.1925145242091316,0.0617183894410959
2020,Rabi,131,115,0.88,Peas & beans (Pulses),Rajgarh,2020.0,25.18049586776859,17.4204132231405,11.115785123966948,26.15,15.036611570247931,0.468428239552904,-0.7022488462594793,0.1353661813707536
2021,Rabi,24,20,0.83,Peas & beans (Pulses),Rajgarh,2021.0,28.92241666666665,19.68033333333334,12.33408333333333,69.28,15.674416666666664,0.4168532120383905,0.5978123202944123,0.1457327074612162
2022,Rabi,95,79,0.83,Peas & beans (Pulses),Rajgarh,2022.0,26.533000000000005,17.980416666666667,11.042499999999997,40.65999999999999,15.326333333333336,0.3251292947882609,0.2170577262383988,0.1195476068116562
2018,Rabi,3334,3473,1.04,Peas & beans (Pulses),Rajgarh,2018.0,29.92084745762712,20.600847457627115,12.8335593220339,5.069999999999999,17.389999999999997,0.5144226583136366,2.5193395488883867,0.1955480279909337
2019,Rabi,2142,1476,0.69,Peas & beans (Pulses),Rajgarh,2019.0,28.50250000000001,18.791999999999994,10.94416666666667,6.260000000000001,16.356416666666664,0.4870986783333501,0.3836162565700053,0.1577842286360914
2020,Rabi,3117,4114,1.32,Peas & beans (Pulses),Ratlam,2020.0,26.119669421487608,18.26,12.047438016528924,11.44,15.140330578512398,0.4641337037446643,0.3173055278667766,0.1105371473737206
2021,Rabi,2633,2054,0.78,Peas & beans (Pulses),Ratlam,2021.0,29.062416666666664,20.26683333333333,13.259333333333334,13.859999999999998,15.69433333333334,0.4103292129668213,-0.6343305092984713,0.1131236768802475
2022,Rabi,1863,1993,1.07,Peas & beans (Pulses),Ratlam,2022.0,26.11225,18.14858333333334,11.64075,48.85000000000001,15.306750000000006,0.3157375882114451,1.1291813707207068,0.1015923634907507
2018,Rabi,639,589,0.92,Peas & beans (Pulses),Ratlam,2018.0,30.494745762711855,21.30932203389831,13.615593220338988,0.01,17.495932203389835,0.4941130665467058,3.3507718243529294,0.1732478194189325
2019,Rabi,216,176,0.81,Peas & beans (Pulses),Ratlam,2019.0,28.9045,19.48116666666666,11.789333333333335,2.11,16.401500000000006,0.4530851093649797,0.3155324605056905,0.1235272615040689
2020,Rabi,286,259,0.91,Peas & beans (Pulses),Rewa,2020.0,22.699586776859505,16.030991735537192,10.542148760330576,66.86,14.091322314049584,0.3895185246870183,0.3492995161310258,0.0076197429637684
2021,Rabi,291,237,0.81,Peas & beans (Pulses),Rewa,2021.0,27.702333333333343,19.12983333333333,12.113,18.48,14.89591666666667,0.3470026994900537,1.9572266571975605,0.0145667393052122
2022,Rabi,304,254,0.84,Peas & beans (Pulses),Rewa,2022.0,25.218666666666657,16.88783333333333,10.494916666666668,38.85000000000001,14.553666666666665,0.2762922168701179,0.1676241866135291,0.0192710916418843
2018,Rabi,960,1171,1.22,Peas & beans (Pulses),Rewa,2018.0,28.8828813559322,19.63016949152542,11.733559322033898,9.83,16.802203389830506,0.3682114232725862,0.2493731683764018,0.006647005980314
2019,Rabi,772,821,1.06,Peas & beans (Pulses),Rewa,2019.0,27.27458333333332,18.525666666666663,11.64308333333333,22.39000000000001,15.23883333333333,0.4364809969393503,-20.801161288724973,0.04316295642776
2020,Rabi,450,498,1.11,Peas & beans (Pulses),Satna,2020.0,22.69586776859504,15.806033057851243,10.338842975206616,69.12999999999997,14.24090909090909,0.4162019985167828,0.2128741088901784,0.032416927646885
2021,Rabi,358,296,0.83,Peas & beans (Pulses),Satna,2021.0,26.829083333333347,18.614333333333327,11.697666666666668,23.100000000000005,14.93525,0.3686773492091457,-0.5839437723051804,0.0371280482005382
2022,Rabi,511,422,0.83,Peas & beans (Pulses),Satna,2022.0,24.629416666666653,16.379833333333337,9.984583333333337,69.23,14.62883333333333,0.27889799246145,-0.7692473238135977,0.0288897949763449
2018,Rabi,234,117,0.5,Peas & beans (Pulses),Satna,2018.0,28.79661016949153,19.554745762711864,11.83406779661017,16.970000000000002,16.784237288135596,0.392337833469736,0.3408689344625014,0.021550696840461
2019,Rabi,143,84,0.59,Peas & beans (Pulses),Satna,2019.0,26.30691666666666,17.573999999999998,10.833333333333334,26.950000000000003,15.304499999999994,0.4515304621798336,0.2834039416497171,0.0568563785188462
2020,Rabi,107,143,1.34,Peas & beans (Pulses),Sehore,2020.0,25.721900826446277,17.964049586776863,11.555702479338835,24.24000000000001,15.242314049586778,0.4676082827760296,1.4082271793467676,0.0987882090202885
2021,Rabi,14,9,0.64,Peas & beans (Pulses),Sehore,2021.0,28.924999999999997,19.98475000000001,12.695916666666664,17.900000000000002,15.920083333333336,0.4249779043745615,-3.0327450759132097,0.1161959186714301
2022,Rabi,51,44,0.86,Peas & beans (Pulses),Sehore,2022.0,26.425999999999995,18.2045,11.308000000000002,35.24,15.602249999999994,0.3242456455045454,0.6560158421853772,0.1011838557239128
2018,Rabi,2514,1272,0.51,Peas & beans (Pulses),Sehore,2018.0,30.36915254237288,21.060169491525432,12.95,10.079999999999998,17.51983050847457,0.4920919502377449,-1.3582547215000882,0.1624588289198514
2019,Rabi,2723,1673,0.61,Peas & beans (Pulses),Sehore,2019.0,28.998,19.479083333333328,11.49075,2.67,16.59175,0.5309539773010891,-1.4771762273184832,0.1614243569646488
2020,Rabi,2088,1207,0.58,Peas & beans (Pulses),Seoni,2020.0,24.458677685950413,16.987024793388425,11.019752066115704,68.10999999999999,15.002809917355377,0.4412384836847434,-0.2356072639094058,0.0229325472244656
2021,Rabi,2129,1277,0.6,Peas & beans (Pulses),Seoni,2021.0,27.389833333333343,18.903083333333324,12.275666666666668,20.66,16.111583333333336,0.3709002936564123,-0.2645723219631837,0.0221828188099899
2022,Rabi,1961,1243,0.63,Peas & beans (Pulses),Seoni,2022.0,26.13625,17.711250000000003,11.050333333333334,66.16000000000003,15.397583333333342,0.2797658405092769,0.7010538435689126,0.0263359394638302
2018,Rabi,306,189,0.62,Peas & beans (Pulses),Seoni,2018.0,29.167966101694912,20.002033898305083,12.62779661016949,28.88,17.571355932203385,0.3968568337533881,-0.0728739092298195,0.0079603836176784
2019,Rabi,488,360,0.74,Peas & beans (Pulses),Seoni,2019.0,28.29658333333334,18.77083333333333,11.417416666666664,25.56000000000001,16.24358333333333,0.4660195422921119,2.2691297406391224,0.0565764203557042
2020,Rabi,838,761,0.91,Peas & beans (Pulses),Shahdol,2020.0,23.898429752066104,16.41371900826446,10.673966942148764,98.93,14.488595041322313,0.4041129697313412,0.1335093876850155,-0.0022375660149996
2021,Rabi,717,528,0.74,Peas & beans (Pulses),Shahdol,2021.0,27.354666666666667,18.96108333333334,12.529749999999998,37.88999999999999,15.328749999999998,0.3417935272240734,0.2944001257610845,-0.0036379730112956
2022,Rabi,824,625,0.76,Peas & beans (Pulses),Shahdol,2022.0,25.597000000000005,17.13225,10.651833333333338,85.59,14.89516666666667,0.2665061271214649,0.3939121344560271,0.0107349255891607
2020,Rabi,26,31,1.19,Peas & beans (Pulses),Sheopur,2020.0,25.02776859504132,17.283801652892564,10.947438016528922,28.209999999999997,14.053388429752069,0.3467924743983439,4.833311091310385,-0.0566353395687309
2021,Rabi,5,4,0.8,Peas & beans (Pulses),Sheopur,2021.0,27.710916666666677,19.002666666666663,11.7345,67.67999999999999,14.933500000000002,0.3853369736252237,0.8886530468840924,0.0185311384351954
2022,Rabi,21,24,1.14,Peas & beans (Pulses),Sheopur,2022.0,25.32375,17.225250000000003,10.556583333333329,48.42,14.51091666666667,0.28609827338909,-0.3347692005420729,-0.0023403155673677
2018,Rabi,394,273,0.69,Peas & beans (Pulses),Sheopur,2018.0,28.784067796610167,19.53,11.47847457627119,1.0,16.565084745762707,0.4067782099027417,0.2829984240433069,-0.0095494922321658
2019,Rabi,477,310,0.65,Peas & beans (Pulses),Sheopur,2019.0,26.276416666666684,17.35225000000001,10.200333333333337,15.19,15.301166666666669,0.4133468267669931,0.4444524565804623,-0.0369507303645546
2020,Rabi,4062,5281,1.3,Peas & beans (Pulses),Tikamgarh,2020.0,23.48363636363637,16.488264462809923,10.897603305785134,42.32,12.663884297520667,0.427934395812587,-0.0797910711586475,0.0370129406355001
2021,Rabi,7962,7245,0.91,Peas & beans (Pulses),Tikamgarh,2021.0,27.828666666666678,19.275250000000007,12.143666666666665,53.20999999999999,13.831333333333337,0.3688978804020826,0.2933838588386443,0.0491689186489864
2022,Rabi,3518,3905,1.11,Peas & beans (Pulses),Tikamgarh,2022.0,24.699250000000003,16.634999999999994,10.279000000000002,64.90000000000002,13.500166666666663,0.3078586314372935,0.4454371813668039,0.0484151015661512
2018,Rabi,8208,3155,0.38,Peas & beans (Pulses),Tikamgarh,2018.0,29.0471186440678,19.99830508474576,12.315423728813562,5.3,15.557457627118644,0.461061307275914,1.6121289992042565,0.10684679882556
2019,Rabi,5305,3329,0.63,Peas & beans (Pulses),Tikamgarh,2019.0,26.301750000000013,17.42633333333334,10.493499999999996,12.29,14.229666666666672,0.4734989603941472,-1.153971021563564,0.0788845085175111
2020,Rabi,5455,5509,1.01,Peas & beans (Pulses),Ujjain,2020.0,25.56280991735538,17.68165289256198,11.424876033057853,16.06,15.140330578512398,0.5326203152860173,0.2500291458823956,0.1921210864484485
2021,Rabi,4091,2250,0.55,Peas & beans (Pulses),Ujjain,2021.0,29.06458333333334,20.01783333333333,12.84975,16.75,15.69433333333334,0.4505999946978892,0.878695069362775,0.1754653026225881
2022,Rabi,2715,2036,0.75,Peas & beans (Pulses),Ujjain,2022.0,26.06016666666667,17.914000000000012,11.207916666666664,40.58,15.306750000000006,0.3685503833562378,0.2504081713410171,0.1653257331892626
2018,Rabi,1032,597,0.58,Peas & beans (Pulses),Ujjain,2018.0,30.15661016949153,20.84118644067797,13.206271186440675,0.53,17.495932203389835,0.5487557931586514,-2.0433884106316804,0.2356473082163609
2019,Rabi,628,369,0.59,Peas & beans (Pulses),Ujjain,2019.0,28.648833333333343,19.076,11.18925,2.46,16.401500000000006,0.5352238950265852,0.1581279477138725,0.2122764691419048
